RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BW5441821	CHAIN PHARMACY	WAL-MART PHARMACY 10-2563	null	735 NORTH GOSPEL ST	null	PAOLI	IN	47454	ORANGE	S	9143	60951079770	OXYCODONE	1.0	null	null	054643560	null	null	03012006	0.8965	100.0	603043942	ENDOCET TABS - 10MG OXYCODONE.HCL &	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Wal-Mart	10.0
RA0289048	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	238 SAND ISLAND ACCESS RD #M1	null	HONOLULU	HI	96819	HONOLULU	BP7499038	RETAIL PHARMACY	PHARMACARE INTERNATIONAL INC	DBA PHARMACARE NO. 1	2228 LILIHA STREET	#100	HONOLULU	HI	96817	HONOLULU	S	9143	00093003201	OXYCODONE	2.0	null	null	057410599	null	null	02142006	7.172000000000001	200.0	190	OXYCODONE HYDRCHLORIDE 40MG EXTENDED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	AmerisourceBergen Drug	40.0
RC0318128	DISTRIBUTOR	CVS ORLANDO FL DISTRIBUTION	null	LLC	8201 CHANCELLOR DRIVE	ORLANDO	FL	32809	ORANGE	BC5289005	CHAIN PHARMACY	HOLIDAY CVS, L.L.C.	DBA: CVS/PHARMACY  # 00190	3212 CURRY FORD RD	null	ORLANDO	FL	32806	ORANGE	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	null	10282006	1.5135	500.0	1212	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	CVS	5.0
RO0153609	DISTRIBUTOR	CARDINAL HEALTH	null	71 MIL-ACRES DR	null	WHEELING	WV	26003	OHIO	AK3273909	CHAIN PHARMACY	K MART PHARMACY #9676	null	9059 STATE RT #14	null	STREETSBORO	OH	44241	PORTAGE	S	9193	00074197314	HYDROCODONE	1.0	null	null	null	null	0000	10182006	0.45405	100.0	610034479	VICODIN ES TABLETS 7.5MG HYDROCODONE	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	Cardinal Health	7.5
RD0220866	DISTRIBUTOR	D & K HEALTHCARE RESOURCES	null	1823 RUST AVE	null	CAPE GIRARDEAU	MO	63703	CAPE GIRARDEAU	BD6527139	CHAIN PHARMACY	DRUG WAREHOUSE #6	null	1001 E. WYANDOTTE	null	MCALESTER	OK	74501	PITTSBURG	S	9143	00591350301	OXYCODONE	2.0	null	null	051333748	null	0000	03232006	7.172000000000001	200.0	603015304	OXYCODONE HCL 40MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	D & K Healthcare Resources	40.0
RE0328181	DISTRIBUTOR	ECKERD CORPORATION #6302	null	8 QUEEN ANNE COURT	null	LANGHORNE	PA	19047	BUCKS	BG5100069	CHAIN PHARMACY	GENOVESE DRUG STORES, INC.	RITE AID #10544	3590 EAST TREMONT AVENUE	null	BRONX	NY	10465	BRONX	S	9193	00591038705	HYDROCODONE	1.0	null	null	null	null	null	10052006	2.27025	500.0	7361	HYDROCODONE BITARTRATE 7.5MG/ACETAMI	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Eckerd Corporation	7.5
RW0165731	DISTRIBUTOR	WAL-MART PHARMACY WAREHOUSE	null	#28	801 COR-DA BOULEVARD	CRAWFORDSVILLE	IN	47933	MONTGOMERY	BW5593656	CHAIN PHARMACY	WAL-MART PHARMACY 10-1002	null	2251 E. STATES HWY. 54	null	LINTON	IN	47441	GREENE	S	9193	00406036001	HYDROCODONE	3.0	null	null	null	null	null	11212006	1.36215	300.0	611012682	HYDROCODO.BIT/APAP 7.5MG/750MG USP T	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RW0243903	DISTRIBUTOR	CARDINAL HEALTH	null	4 CARDINAL HEALTH CT.	null	GREENSBORO	NC	27407	GUILFORD	BW5125681	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 03683	11119 HULL STREET	null	MIDLOTHIAN	VA	23112	CHESTERFIELD	S	9193	52544053901	HYDROCODONE	1.0	null	null	null	null	0000	04032006	0.6054	100.0	604000259	NORCO HYDROCODO.BIT./ACET.,10MG & 32	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PP0220828	DISTRIBUTOR	KROGER LIMITED PARTNERSHIP II	null	DBA PEYTON'S NORTHERN	1111 SOUTH ADAMS STREET	BLUFFTON	IN	46714	WELLS	BQ4335154	CHAIN PHARMACY	QFC #851/EDMONDS	null	22828 100TH AVENUE WEST	null	EDMONDS	WA	98020	SNOHOMISH	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	null	02212006	1.5135	500.0	28803	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Kroger	5.0
RA0316958	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORPORATION	null	501 PATRIOT PARKWAY	null	ROANOKE	TX	76262	DENTON	BB6747200	CHAIN PHARMACY	BROOKSHIRE PHARMACY	null	900 FM 3220	null	CLIFTON	TX	76634	BOSQUE	S	9193	00591050301	HYDROCODONE	1.0	null	null	null	null	null	11012006	0.6054	100.0	25084	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	AH3439329	RETAIL PHARMACY	HARRICO GALLER DRUG CORP	null	1374 CONEY ISLAND AVENUE	null	BROOKLYN	NY	11230	KINGS	S	9143	60951079770	OXYCODONE	3.0	null	null	063307884	null	null	10172006	2.6895	300.0	20981	ENDOCET TABS - 10MG OXYCODONE.HCL &	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
RR0236073	DISTRIBUTOR	RITE AID MID-ATLANTIC	null	CUSTOMER SUPPORT CENTER	601 CHELSEA ROAD	ABERDEEN	MD	21001	HARFORD	AD4266537	CHAIN PHARMACY	RITE AID OF MARYLAND, INC.	RITE AID #3831	12222 VEIRS MILL ROAD	null	SILVER SPRINGS	MD	20906	MONTGOMERY	S	9193	00406036701	HYDROCODONE	1.0	null	null	null	null	null	08112006	0.6054	100.0	13766	HYDROCODONE BIT/ACETA 10MG/325MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Rite Aid	10.0
PF0031120	DISTRIBUTOR	FRANK W KERR INC	null	43155 W 9 MILE RD	null	NOVI	MI	48376	OAKLAND	BM4539017	CHAIN PHARMACY	MEIJER PHARMACY #144	null	2900 COLUMBUS-LANCASTER RD N.W	null	LANCASTER	OH	43130	FAIRFIELD	S	9143	00406051201	OXYCODONE	10.0	null	null	061824194	null	null	08082006	4.4825	1000.0	4104	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Frank W Kerr Inc	5.0
RM0337534	DISTRIBUTOR	MCKESSON CORPORATION	null	1823 RUST AVENUE	null	CAPE GIRARDEAU	MO	63703	CAPE GIRARDEAU	BF5263847	RETAIL PHARMACY	FISHER PHARMACY	null	B & D CORPORATION	2007 CAMP JACKSON ROAD	CAHOKIA	IL	62206	SAINT CLAIR	S	9193	00603388728	HYDROCODONE	1.0	null	null	null	null	null	08082006	3.0269999999999997	500.0	608007617	HYDROCODONE.BIT./ACET.,10MG & 325MG/	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10.0
RS0105292	DISTRIBUTOR	AMERICAN DRUG STORES	null	DBA ALBERTSONS, INC#8760	777 SOUTH HARBOR	LA HABRA	CA	90631	ORANGE	BA5967798	CHAIN PHARMACY	NEW ALBERTSON'S, INC.	null	DBA SAVON # 6702	2707 VIA DE LA VALLE	DEL MAR	CA	92014	SAN DIEGO	S	9193	00074194914	HYDROCODONE	1.0	null	null	null	null	null	03262006	0.3027	100.0	22825	VICODIN TABLETS 5MG HYDROCODONE.BIT	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	American Drug Stores	5.0
RA0290938	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	19220 64TH AVENUE SOUTH	null	KENT	WA	98032	KING	BM0159752	RETAIL PHARMACY	MEDICINE MAN WEST PHARMACY	null	802 E MEDICAL COURT	null	POST FALLS	ID	83854	KOOTENAI	S	9193	00591320301	HYDROCODONE	1.0	null	null	null	null	null	07082006	0.45405	100.0	1395	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	7.5
RW0152467	DISTRIBUTOR	WALGREEN CO	null	DBA WALGREENS	5100 LAKE TERRACE NE	MOUNT VERNON	IL	62864	JEFFERSON	AW8483531	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 03777	4240 SHELBYVILLE RD	null	LOUISVILLE	KY	40207	JEFFERSON	S	9193	00406036101	HYDROCODONE	2.0	null	null	null	null	0000	11062006	1.2108	200.0	8308	HYDROCODO.BIT 10MG&AC USP TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Walgreen Co	10.0
PR0205559	DISTRIBUTOR	CVS TN DISTRIBUTION, LLC	null	10017 KINGSTON PIKE	null	KNOXVILLE	TN	37922	KNOX	AP2320620	CHAIN PHARMACY	MARYLAND CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 01454	1910 CRAIN HIGHWAY	null	BOWIE	MD	20716	PRINCE GEORGES	S	9193	00603388821	HYDROCODONE	1.0	null	null	null	null	null	06012006	0.6054	100.0	6628	HYDROCODONE.BIT & ACETA  10MG & 500M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	CVS	10.0
RW0191813	DISTRIBUTOR	CARDINAL HEALTH	null	801 C STREET NW, SUITE B	null	AUBURN	WA	98001	KING	AF9122728	CHAIN PHARMACY	FRED MEYER	null	19200 S.W. MARTINAZZI AVENUE	null	TUALATIN	OR	97062	WASHINGTON	S	9143	63481062385	OXYCODONE	1.0	null	null	064075486	null	0000	10192006	2.241	500.0	610023375	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
RK0233180	DISTRIBUTOR	KROGER LIMITED PARTNERSHIP I	null	DBA PEYTON'S SOUTHEASTERN	153 REFRESHMENT LANE	CLEVELAND	TN	37311	BRADLEY	BK6444400	CHAIN PHARMACY	KROGER DRUGSTORE	#458	1365 WEST WALNUT AVENUE	null	DALTON	GA	30720	WHITFIELD	S	9193	00591054001	HYDROCODONE	3.0	null	null	null	null	null	03072006	1.8162	300.0	15243	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Kroger	10.0
PF0031120	DISTRIBUTOR	FRANK W KERR INC	null	43155 W 9 MILE RD	null	NOVI	MI	48376	OAKLAND	AT3076139	CHAIN PHARMACY	MEIJER INC #20	null	2425 ALPINE AVE., N.W.	null	GRAND RAPIDS	MI	49544	KENT	S	9193	00603388121	HYDROCODONE	1.0	null	null	null	null	null	02062006	0.3027	100.0	2301	HYDROCODONE.BIT. & ACETA  5MG & 500M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Frank W Kerr Inc	5.0
RW0308216	DISTRIBUTOR	WALGREEN CO	null	DBA: WALGREENS	17500 PERRIS BLVD	MORENO VALLEY	CA	92551	RIVERSIDE	AW3247699	CHAIN PHARMACY	WALGREEN ARIZONA DRUG CO.	DBA: WALGREENS # 06766	1880 E IRVINGTON ROAD	null	TUCSON	AZ	85714	PIMA	S	9193	00406035705	HYDROCODONE	5.0	null	null	null	null	0000	05012006	7.5675	2500.0	13400	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Walgreen Co	5.0
RH0197170	DISTRIBUTOR	CVS INDIANA	null	7590 EMPIRE DR, DOORS 116-123	null	INDIANAPOLIS	IN	46219	MARION	AR0583105	CHAIN PHARMACY	PENNSYLVANIA CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 01654	1700 NORTH GEORGE STREET	null	YORK	PA	17404	YORK	S	9193	00406036005	HYDROCODONE	1.0	null	null	null	null	null	03312006	2.27025	500.0	11950	HYDROCODO.BIT/APAP 7.5MG/750MG USP T	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	CVS	7.5
PL0032627	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	322 N 3RD STREET	null	PADUCAH	KY	42001	MCCRACKEN	BC1313030	RETAIL PHARMACY	COOPER DRUG STORE	null	200 WARMFORK ROAD	null	THAYER	MO	65791	OREGON	S	9143	00054465725	OXYCODONE	2.0	null	null	054103218	null	null	03032006	0.8964	200.0	25205	ROXICODONE 5MG TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	West-Ward Pharmaceuticals Corp.	West-Ward Pharmaceuticals Corp.	AmerisourceBergen Drug	5.0
PW0221084	DISTRIBUTOR	WALGREEN ARIZONA DRUG CO	null	DBA WALGREENS	2400 N WALGREEN STREET	FLAGSTAFF	AZ	86004	COCONINO	BW7207497	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 05875	7794 S REDWOOD RD	null	WEST JORDAN	UT	84084	SALT LAKE	S	9193	00406035805	HYDROCODONE	7.0	null	null	null	null	0000	07282006	15.89175	3500.0	4494	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Walgreen Co	7.5
RW0165731	DISTRIBUTOR	WAL-MART PHARMACY WAREHOUSE	null	#28	801 COR-DA BOULEVARD	CRAWFORDSVILLE	IN	47933	MONTGOMERY	BW5593288	CHAIN PHARMACY	WAL-MART PHARMACY 10-1655	null	1835 US HWY 231	null	CRAWFORDSVILLE	IN	47933	MONTGOMERY	S	9193	00406036301	HYDROCODONE	3.0	null	null	null	null	null	12052006	1.8162	300.0	612020780	HYDROCODONE BIT/ACETA 10MG/500MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	10.0
RM0138328	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	4012 S PURDUE AVE	OKLAHOMA CITY	OK	73179	OKLAHOMA	BS0476487	RETAIL PHARMACY	BESTYET HEALTHMART PHARMACY	null	19671 NE 23RD	null	HARRAH	OK	73045	OKLAHOMA	S	9193	00406035801	HYDROCODONE	1.0	null	null	null	null	null	02162006	0.45405	100.0	602006245	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	McKesson Corporation	7.5
PL0032627	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	322 N 3RD STREET	null	PADUCAH	KY	42001	MCCRACKEN	BD3976531	RETAIL PHARMACY	DUNCAN PRESCRIPTION CENTER	null	315 WEST BROADWAY	null	MAYFIELD	KY	42066	GRAVES	S	9143	60951071270	OXYCODONE	1.0	null	null	061547455	null	null	04072006	0.8965	100.0	23564	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	AmerisourceBergen Drug	10.0
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BW5497044	CHAIN PHARMACY	WAL-MART PHARMACY 10-1743	null	201 WALTON ROAD	null	HARLAN	KY	40831	HARLAN	S	9143	00406051201	OXYCODONE	3.0	null	null	060775192	null	null	04272006	1.34475	300.0	604105613	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	5.0
RW0231908	DISTRIBUTOR	CARDINAL HEALTH	null	2353 PROSPECT DR	null	AURORA	IL	60502	DUPAGE	BK3286792	CHAIN PHARMACY	KROGER PHARMACY	null	3400 GRANT LINE	null	NEW ALBANY	IN	47150	FLOYD	S	9143	59011010510	OXYCODONE	1.0	null	null	056377613	null	0000	06232006	3.5860000000000003	100.0	606049148	OXYCONTIN - 40MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	40.0
RA0287020	DISTRIBUTOR	ANDA PHARMACEUTICALS INC	null	6500 ADELAIDE COURT	null	GROVEPORT	OH	43125	FRANKLIN	BC3713179	RETAIL PHARMACY	COOK FAMILY HEALTH CENTER	null	402 N ROGERS STREET	null	BLOOMINGTON	IN	47404	MONROE	S	9193	00406035805	HYDROCODONE	1.0	null	null	null	null	0000	06152006	2.27025	500.0	606017785	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Anda, Inc	7.5
PM0037401	DISTRIBUTOR	MC QUEARY BROTHERS	null	4727 E. KEARNEY	PO BOX 5955	SPRINGFIELD	MO	65801	GREENE	BS9278563	RETAIL PHARMACY	SIGLER PHARMACY	null	4525 WEST 6TH STREET	null	LAWRENCE	KS	66049	DOUGLAS	S	9143	00591093301	OXYCODONE	2.0	null	null	06X000224	null	null	10052006	1.34475	200.0	3626	OXYCODONE.HCL/APAP 7.5MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Mc Queary Brothers	7.5
RP0286218	DISTRIBUTOR	PHARMACY BUYING ASSOCIATION	null	1825 NW VIVION ROAD	null	RIVERSIDE	MO	64150	PLATTE	BE7185716	RETAIL PHARMACY	EL DORADO TRUECARE PHARMACY	EL DORADO TRUECARE PHMARACY	205 NORTH VINE	null	EL DORADO	KS	67042	BUTLER	S	9193	00406036501	HYDROCODONE	1.0	null	null	null	null	null	03222006	0.3027	100.0	5217	HYDROCODONE BIT/ACETA 5MG/325MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Pharmacy Buying Association	5.0
RA0314562	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	6305 LASALLE DR	null	LOCKBOURNE	OH	43137	FRANKLIN	AS8923559	RETAIL PHARMACY	STULTZ PHARMACY	DAVID B STULTZ PRESIDENT	APPLEGATE SHOPPING CENTER	1615 ASHLAND RD	GREENUP	KY	41144	GREENUP	S	9193	00591050305	HYDROCODONE	4.0	null	null	null	null	null	11202006	12.107999999999999	2000.0	7929	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	10.0
RA0253877	DISTRIBUTOR	ADVANTAGE LOGISTICS	null	533 NORTH MALLICK ROAD	null	OGLESBY	IL	61348	LA SALLE	BS7594636	CHAIN PHARMACY	SUPERVALU PHARMACIES INC	DBA CUB PHARMACY #1634/693	2013 BROADWAY AVENUE WEST	null	FOREST LAKE	MN	55025	WASHINGTON	S	9143	00406051201	OXYCODONE	1.0	null	null	060188238	null	1000	03152006	0.44825	100.0	101007	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Advantage Logistics	5.0
PR0040357	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	2975 EVERGREEN DR	DULUTH	GA	30096	GWINNETT	BC6314253	RETAIL PHARMACY	CANTON NORTHSIDE	JASPER	55 BURNT MOUNTAIN ROAD	SUITE E	JASPER	GA	30143	PICKENS	S	9193	00074227414	HYDROCODONE	1.0	null	null	null	null	null	08032006	0.6054	100.0	608002634	VICODIN HP TABLETS 10MG HYDROCODONE.	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	McKesson Corporation	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BV5791036	RETAIL PHARMACY	VALLEY PHARMACY	null	107 ROUTE 10 EAST	null	SUCCASUNNA	NJ	7876	MORRIS	S	9143	00591082001	OXYCODONE	1.0	null	null	06X000048	null	null	05312006	0.403425	100.0	13870	OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Kinray Inc	null
RM0173055	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	400 DELRAN PARKWAY	DELRAN	NJ	8075	BURLINGTON	BA2069955	CHAIN PHARMACY	ACME	null	DBA SAV-ON PHARMACY   (DEPT. # 7855)	3845 BAYSHORE ROAD	NORTH CAPE MAY	NJ	8204	CAPE MAY	S	9143	00591093201	OXYCODONE	5.0	null	null	046936274	null	null	02142006	4.4825	500.0	602020906	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	10.0
PW0186785	DISTRIBUTOR	WAL-MART PHARM WAREHOUSE #1	null	2252 NORTH 8TH STREET	null	ROGERS	AR	72756	BENTON	BW5495494	CHAIN PHARMACY	WAL-MART PHARMACY 10-0299	null	150 WALTON AVENUE	null	BOWLING GREEN	KY	42104	WARREN	S	9193	00406036001	HYDROCODONE	1.0	null	null	null	null	null	12142006	0.45405	100.0	612017196	HYDROCODO.BIT/APAP 7.5MG/750MG USP T	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	7.5
RM0173055	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	400 DELRAN PARKWAY	DELRAN	NJ	8075	BURLINGTON	BS5308691	CHAIN PHARMACY	PATHMARK PHARMACY 710	null	2101-41 COTTMAN AVENUE	null	PHILADELPHIA	PA	19149	PHILADELPHIA	S	9193	00591050305	HYDROCODONE	1.0	null	null	null	null	null	05222006	3.0269999999999997	500.0	605024850	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	10.0
RC0271267	DISTRIBUTOR	CARDINAL HEALTH	null	500 JERRY STEELE LANE	null	MCDONOUGH	GA	30253	HENRY	AG9805081	RETAIL PHARMACY	GREELEYVILLE PHARMACY	null	P.O. BOX 277	215 VARNER AVE	GREELEYVILLE	SC	29056	WILLIAMSBURG	S	9143	00406055201	OXYCODONE	2.0	null	null	055155049	null	0000	01302006	0.8965	200.0	601063450	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PP0220828	DISTRIBUTOR	KROGER LIMITED PARTNERSHIP II	null	DBA PEYTON'S NORTHERN	1111 SOUTH ADAMS STREET	BLUFFTON	IN	46714	WELLS	BK8832859	CHAIN PHARMACY	KROGER PHARMACY 014344	null	6725 DICK FLYNN BLVD.	null	GOSHEN	OH	45122	CLERMONT	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	null	03162006	1.5135	500.0	29912	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Kroger	5.0
RA0289098	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	1765 FREMONT DRIVE	null	SALT LAKE CITY	UT	84104	SALT LAKE	AU7470658	RETAIL PHARMACY	UNIVERSITY PHARMACY	UNIVERSITY PHARMACY	1320 EAST 200 SOUTH	null	SALT LAKE CITY	UT	84102	SALT LAKE	S	9143	59011010310	OXYCODONE	1.0	null	null	060810550	null	null	04042006	1.7930000000000001	100.0	10143	OXYCONTIN (OXYCODONE.HCL) CONTROLLED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	AmerisourceBergen Drug	20.0
RC0271267	DISTRIBUTOR	CARDINAL HEALTH	null	500 JERRY STEELE LANE	null	MCDONOUGH	GA	30253	HENRY	BW8616091	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 07820	794 SOUTH PARK ST	null	CARROLLTON	GA	30117	CARROLL	S	9143	59011010710	OXYCODONE	1.0	null	null	061713276	null	0000	07132006	7.172000000000001	100.0	607022349	OXYCONTIN - 80MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	80.0
PF0000012	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	9501 NORWALK BLVD	SANTA FE SPRINGS	CA	90670	LOS ANGELES	BA5102506	CHAIN PHARMACY	GARFIELD BEACH CVS, L.L.C.	DBA: CVS/PHARMACY  # 08838	2130 N. BELLFLOWER BLVD.	null	LONG BEACH	CA	90815	LOS ANGELES	S	9193	52544053901	HYDROCODONE	1.0	null	null	null	null	null	06302006	0.6054	100.0	606048798	NORCO HYDROCODO.BIT./ACET.,10MG & 32	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	10.0
RW0269654	DISTRIBUTOR	CARDINAL HEALTH	null	1120 COMMERCE BLVD	null	SWEDESBORO	NJ	8085	GLOUCESTER	BG3522706	CHAIN PHARMACY	GIANT PHARMACY #238	null	12040 NORTH SHORE DRIVE	null	RESTON	VA	20190	FAIRFAX	S	9143	00406051205	OXYCODONE	2.0	null	null	060073584	null	0000	08082006	4.4825	1000.0	608021457	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
